,v_ego,line_left,line_right,d_target,v_target,act_lon_ego,act_lat_ego,line_left_target,line_right_target,act_lon_target,act_lat_target
12.99,21.91509666093926,1.5061747546684199,-1.4251237716868193,33.32369212010788,21.950578394333455,c,fl,1.4959476392877729,-1.4353508870674663,c,fl
13.0,21.821857610377272,1.53445277555441,-1.5102465631738575,33.46366853408885,21.95190854339255,c,fl,1.5065472448695094,-1.538152093858758,c,fl
13.01,21.87097126783429,1.462167597201302,-1.5818637140969365,33.530507568631855,21.907068194548668,c,fl,1.5558753883410237,-1.4881559229572148,c,fl
13.02,21.937000552862255,1.4718889382357225,-1.5017849643526293,33.431733127313564,22.010439119136887,c,fl,1.5089357164004469,-1.464738186187905,c,fl
13.030000000000001,21.971849531684096,1.3724352425788426,-1.598398178315668,33.288794852958425,22.03602610202135,c,fl,1.464163368507528,-1.5066700523869827,c,fl
13.040000000000001,21.98168827859348,1.409937993493999,-1.5410408692044322,33.45241142075627,22.046984458930314,c,fl,1.5679093027097037,-1.3830695599887275,c,fl
13.05,21.81077709833763,1.4735895259675307,-1.5037426866505155,33.39512890130849,22.008200214936537,c,fl,1.589691259177685,-1.387640953440361,c,fl
13.06,21.80580117412039,1.4393090984090946,-1.5088262752465984,33.41182274812512,22.053457882059135,c,fl,1.5124971950548618,-1.4356381786008312,c,fl
13.07,21.857143631824062,1.461129658399938,-1.502832805165006,33.261874191356554,22.044185333980852,c,fl,1.5205358834318117,-1.4434265801331323,c,fl
13.08,21.977218228941997,1.486084411428579,-1.547164421966563,33.32385820320026,22.04012699839294,c,fl,1.5351733752495225,-1.4980754581456195,c,fl
13.09,21.98865454601071,1.4880447291665153,-1.6567587313102898,33.23893046932543,21.965103692922945,c,fl,1.5109108292651687,-1.6338926312116364,c,fl
13.1,22.073313333955852,1.4146274118438444,-1.604219444800637,33.233427206593234,22.06459095066124,c,fl,1.4843271198594656,-1.5345197367850159,c,fl
13.11,21.97353675840613,1.4120069356101443,-1.5139836192760858,33.26484827252286,22.03986684195829,c,fl,1.4739314064359312,-1.452059148450299,c,fl
13.120000000000001,21.96833776567483,1.3757738232880496,-1.5894009509155471,33.34829993712315,22.057510220957507,c,fl,1.4360534304455943,-1.5291213437580025,c,fl
13.13,21.894732336869957,1.455973899760826,-1.5879001122983125,33.36383260425757,22.066498992185082,c,fl,1.5558053823416356,-1.488068629717503,c,fl
13.14,21.880945757996667,1.390954814974663,-1.631259850838514,33.382425417867736,22.060063669350026,c,fl,1.403727942769563,-1.618486723043614,c,fl
13.15,21.887533127069904,1.4138734892056495,-1.5782927530251922,33.2270010349688,22.007606847733875,c,fl,1.4129193380406946,-1.5792469041901471,c,fl
13.16,21.86935577802348,1.4470656975244323,-1.6070657774466135,33.17492162373542,21.9782628311635,c,fl,1.392267479435906,-1.6618639955351397,c,fl
13.17,21.873694127875797,1.5009580588451443,-1.5647704263815148,33.26008425616061,21.981359227625244,c,fl,1.5356928552803504,-1.5300356299463087,c,fl
13.18,21.904495294089372,1.3906828318969484,-1.554379398208065,33.24256133839251,22.045340274690997,c,fl,1.4491899337107097,-1.4958722963943036,c,fl
13.19,21.892598902287183,1.3914502663445842,-1.5389573288359402,33.308889011030175,22.090715442711225,c,fl,1.3894856478963284,-1.540921947284196,c,fl
13.200000000000001,21.926882554679185,1.3839833381672622,-1.5675147438351884,33.357257579360024,22.11169109342998,c,fl,1.443355730571766,-1.5081423514306846,c,fl
13.21,21.914789117095182,1.4702361115490732,-1.4855274543124888,33.29335921486661,22.023068034189443,c,fl,1.5220253889263997,-1.4337381769351623,c,fl
13.22,21.889293326537462,1.4413967977979367,-1.465700144230625,33.21989937404052,22.05052510920511,c,fl,1.5618320487444999,-1.3452648932840618,c,fl
13.23,21.8760624080205,1.477241932308432,-1.4990143118969501,32.94504980439913,22.05355442295449,c,fl,1.5776765790730094,-1.3985796651323728,c,fl
13.24,21.865216082102716,1.428441646006311,-1.5186563243885012,32.943719409302204,22.12390452608097,c,fl,1.5057824669513569,-1.4413155034434553,c,fl
13.25,21.86294052746312,1.4262505720762118,-1.561138182291243,32.909467376838904,22.256688425160082,c,fl,1.4554110045441349,-1.5319777498233198,c,fl
13.26,21.94899239168292,1.5555450803790016,-1.4714525955065618,32.95167700915019,22.241009682565405,c,fl,1.6086593710276504,-1.418338304857913,c,fl
13.27,21.994445349687293,1.5716848894292943,-1.6032248540431107,33.06762045523026,22.225462226603597,c,fl,1.6211620763160564,-1.5537476671563486,c,fl
13.280000000000001,22.0688845429257,1.4992663163081419,-1.6319856992435455,33.127294267432205,22.22351139455007,c,fl,1.5996455277120276,-1.5316064878396598,c,fl
13.290000000000001,21.99606739441949,1.4603957625177262,-1.589211209969847,33.1038565930315,22.25828890351031,c,fl,1.493296495340454,-1.5563104771471192,c,fl
13.3,22.037884378055367,1.4617925330029609,-1.6486410721007407,33.310215970154964,22.276352014564637,c,fl,1.4662693451522688,-1.6441642599514328,c,fl
13.31,21.934913587726857,1.4759934037393863,-1.6891628036650104,33.18864445520841,22.281007815595107,c,fl,1.4599041796982506,-1.705252027706146,c,fl
13.32,21.98555378871376,1.4505672895696409,-1.5362121553417463,33.148032622298494,22.306514135355545,c,fl,1.4527837703060877,-1.5339956746052994,c,fl
13.33,22.04844142500718,1.4824875971953229,-1.5834023139373818,33.17304616415685,22.313686556754806,c,fl,1.4262146581109496,-1.639675253021755,c,fl
13.34,22.001129507306846,1.447002884286206,-1.6608159122828674,33.15022153435009,22.306374903943688,c,fl,1.3775573721060341,-1.7302614244630392,c,fl
13.35,22.02723311254289,1.3837636327006129,-1.6169892065873541,33.181012538162854,22.1952461618624,c,fl,1.434718011338578,-1.566034827949389,c,fl
13.36,21.90544978298554,1.420285655743788,-1.6016033155640523,33.24027661005858,22.201007685124686,c,fl,1.4269140915956804,-1.59497487971216,c,fl
13.370000000000001,21.918209893817703,1.4466766004618319,-1.5662717862882918,33.130090153034615,22.158579896496065,c,fl,1.4060731568748501,-1.6068752298752735,c,fl
13.38,21.91822817691252,1.4201983950953794,-1.5997726914770138,33.31556106412678,22.142113717749805,c,fl,1.2982124248847153,-1.7217586616876779,c,fl
13.39,22.025357519055284,1.3216611842622008,-1.5986948254880073,33.19339785195435,22.082075752427386,c,fl,1.3154846207414497,-1.6048713890087585,c,fl
13.4,21.976911815536578,1.4345574373261414,-1.5799189898464687,33.07957463527476,22.174696935214822,c,fl,1.334733113269763,-1.679743313902847,c,fl
13.41,21.936653660843888,1.3550716493459913,-1.6504816082241538,33.07953999774077,22.16772791447771,c,fl,1.3289638757714668,-1.6765893817986783,c,fl
13.42,21.91887742456616,1.3494315079969013,-1.5925834359340427,33.16238554193051,22.215396424589496,c,fl,1.3187176325148715,-1.6232973114160725,c,fl
13.43,21.946140287564532,1.3181173658799066,-1.5432132541730206,33.16914217657488,22.25706237990353,c,fl,1.2081076787258622,-1.6532229413270652,c,fl
13.44,22.03640804382532,1.2903849608898,-1.6631592402372637,33.29448391096757,22.270517752958778,c,fl,1.2529035952281287,-1.700640605898935,c,fl
13.450000000000001,22.038714825457983,1.3565889059077185,-1.6171633536721175,33.40841324159916,22.19789089327938,c,fl,1.3468397589563714,-1.6269125006234646,c,fl
13.46,22.05728982319098,1.3441575723111954,-1.583004208594559,33.16383641531566,22.225723922740926,c,fl,1.4137835372838834,-1.513378243621871,c,fl
13.47,21.99087612002081,1.3763705799538122,-1.6058758097248607,33.189427157326726,22.17175755334242,c,fl,1.4247354334917521,-1.5575109561869207,c,fl
13.48,21.975480633250022,1.4723141520664773,-1.6081257619713254,33.039230520845635,22.22819264230242,c,fl,1.5335794752484744,-1.5468604387893283,c,fl
13.49,22.03079727837013,1.461085407566428,-1.5323056069305583,32.868430924091044,22.187967411675828,c,fl,1.471902660500968,-1.5214883539960182,c,fl
13.5,21.99298735895037,1.3975262430943507,-1.61654681597591,32.94529343844231,22.1651762487259,c,fl,1.4608540770240153,-1.5532189820462454,c,fl
13.51,22.04664814053268,1.3557374230170425,-1.6050511577863489,32.898104895117356,22.150192521706334,c,fl,1.347701001293289,-1.6130875795101023,c,fl
13.52,22.101653866092967,1.4098245761023753,-1.5899717716249504,33.163820439064274,22.14654054722811,c,fl,1.3559516724227125,-1.6438446753046132,c,fl
13.530000000000001,22.121523687631907,1.4669168613918875,-1.5971429370333448,33.20123552363112,22.13372447391913,c,fl,1.3864870224617536,-1.6775727759634786,c,fl
13.540000000000001,22.10277640238593,1.4000293546791656,-1.54718987029349,33.19684780940063,22.060632168067944,c,fl,1.4740376758585643,-1.4731815491140914,c,fl
13.55,22.147636443105025,1.3439980684371327,-1.5424896800994221,33.311690758323365,22.11506093807169,c,fl,1.344999538334835,-1.5414882102017198,c,fl
13.56,22.115617792392776,1.3635228531426788,-1.5775359203509962,33.25785295573005,22.13325147005649,c,fl,1.473593440128102,-1.4674653333655732,c,fl
13.57,22.035011565037703,1.3691493534531154,-1.6117812064754782,33.229112505203354,22.167796811515593,c,fl,1.582613968054659,-1.3983165918739346,c,fl
13.58,21.94730173623771,1.393385068035268,-1.5659892970053948,33.25537441942877,22.118317145379216,c,fl,1.6519961675871104,-1.3073781974535525,c,fl
13.59,21.970798064423004,1.4387917131758483,-1.5749299145470215,33.174670987360166,22.172645316442075,c,fl,1.5840449940945136,-1.4296766336283562,c,fl
13.6,22.110275547138304,1.437071325140813,-1.5700105886339142,33.28933160457506,22.272526812865674,c,fl,1.494264103829744,-1.5128178099449832,c,fl
13.61,22.077766535781816,1.398676619574045,-1.6217224538949115,33.234621481289444,22.25641170957046,c,fl,1.465112227025886,-1.5552868464430705,c,fl
13.620000000000001,22.02171862150209,1.4523962926601302,-1.622483769812524,33.22254051799883,22.292007615485712,c,fl,1.5786636280927178,-1.4962164343799365,c,fl
13.63,22.118443076062114,1.3576626328824228,-1.6158356103288112,33.14031794834592,22.400786311447742,c,fl,1.5309637150399367,-1.4425345281712973,c,fl
13.64,22.042272621899105,1.3907027215566696,-1.6357690595577967,33.13104474071469,22.441890575702708,c,fl,1.621881943767063,-1.4045898373474033,c,fl
13.65,21.937036013397485,1.5298155533429194,-1.6269693622437031,33.12045889902651,22.475234487807096,c,fl,1.7670724342381439,-1.3897124813484787,c,fl
13.66,21.875256910578532,1.4242557101721907,-1.5351438422009145,33.22207603718945,22.421882631185667,c,fl,1.7275416414865243,-1.2318579108865808,c,fl
13.67,22.000818292301176,1.4811558126026187,-1.6649557713450824,33.181895013086795,22.395495555719194,c,fl,1.7063834161548825,-1.4397281677928186,c,fl
13.68,22.04218295040268,1.4952587396362482,-1.6072111142738814,33.176515494447386,22.44395027658374,c,fl,1.7293103475196518,-1.3731595063904778,c,fl
13.69,22.088350403084874,1.4893470576986414,-1.588953774050205,33.17415301002863,22.450128954750816,c,fl,1.750359025226949,-1.3279418065218975,c,fl
13.700000000000001,22.071886404039223,1.4582129704044133,-1.5819966554825087,33.31910720754395,22.403517660510627,c,fl,1.6758160235270347,-1.3643936023598873,c,fl
13.71,22.02359047147462,1.4335602564185685,-1.5111428508143083,33.202348081626354,22.418180019860557,c,fl,1.6882477575899637,-1.2564553496429132,c,fl
13.72,22.02924118452502,1.5012109025455795,-1.5177441926658028,33.19392603374153,22.351400476241146,c,fl,1.6853713349672754,-1.333583760244107,c,fl
13.73,22.08172955273134,1.454260774117359,-1.5681543437413066,33.278006514491295,22.430988183692442,c,fl,1.6232486606914949,-1.3991664571671707,c,fl
13.74,22.020596090051306,1.421676614324597,-1.5634483413776945,33.23750465434129,22.42043558179343,c,fl,1.5746000701601104,-1.410524885542181,c,fl
13.75,22.083607510068802,1.4931162417722226,-1.557911505087444,33.17796542571637,22.35395901726754,c,fl,1.6453908191025572,-1.4056369277571092,c,fl
13.76,21.96464951705266,1.479604123613877,-1.5914714573148523,33.15604832770328,22.375744857886342,c,fl,1.6866158174109835,-1.384459763517746,c,fl
13.77,21.985814988863652,1.3834734246799298,-1.5394298897422554,33.20454249532901,22.358085200521618,c,fl,1.5595938903378221,-1.3633094240843633,c,fl
13.780000000000001,21.98359953591928,1.3841043851825083,-1.5319584384184282,33.09706043540297,22.362712275582282,c,fl,1.5905803791853714,-1.325482444415565,c,fl
13.790000000000001,21.9641568677428,1.3228290058951602,-1.6469317424254477,33.190160554556904,22.388297686238428,c,fl,1.539540857866854,-1.430219890453754,c,fl
13.8,21.903990463864094,1.3272200430345458,-1.5780542149232943,33.246676493273924,22.435022061201632,c,fl,1.5347874849524272,-1.370486773005413,c,fl
13.81,21.994472300281913,1.3298215458615366,-1.5664073558920226,33.22242096174428,22.49253668703594,c,fl,1.4674008286806182,-1.428828073072941,c,fl
13.82,21.99759547965996,1.4688486819014208,-1.5193867617235226,33.39502486273493,22.41802749612211,c,fl,1.6830720655934974,-1.305163378031446,c,fl
13.83,22.12519459469646,1.381156947008781,-1.6144506020377838,33.30044415909622,22.35861255801323,c,fl,1.640255891073258,-1.3553516579733067,c,fl
13.84,22.09090378370668,1.4067454061416624,-1.6084438112890105,33.32535415660877,22.31612544053128,c,fl,1.6551708325419168,-1.3600183848887561,c,fl
13.85,22.083661304654857,1.4111567442411963,-1.631892402980488,33.33955789839673,22.19224023660464,c,fl,1.6018973834552657,-1.4411517637664186,c,fl
13.86,22.082354364917403,1.402879077131695,-1.5901784982004172,33.28265894802887,22.198276031996002,c,fl,1.542622034753403,-1.4504355405787093,c,fl
13.870000000000001,22.130078788780402,1.3977532615598915,-1.5809562166278859,33.200542115679625,22.189910459905263,c,fl,1.4571835178080628,-1.5215259603797149,c,fl
13.88,22.056512806353858,1.3501102745029578,-1.5839035748082746,33.27562948942506,22.14908974987618,c,fl,1.4939317463937556,-1.4400821029174768,c,fl
13.89,22.129279886097173,1.3715265856619847,-1.5421267781927168,33.139751373194535,22.14065331130642,c,fl,1.4618482047695411,-1.4518051590851604,c,fl
13.9,22.179228127372102,1.2883341821456102,-1.4795592959908093,33.34165156651228,22.17527669761442,c,fl,1.4460329450193474,-1.3218605331170719,c,fl
13.91,22.15958890279443,1.3341422271137537,-1.5994656579954316,33.26961244832844,22.247102686495257,c,fl,1.524966207411075,-1.4086416776981103,c,fl
13.92,22.189736006279695,1.3644279743300147,-1.6402033391114132,33.23458526481276,22.26402815203369,c,fl,1.6582763850759563,-1.3463549283654717,c,fl
13.93,22.209364135789937,1.2913720692408759,-1.6795713090205808,33.22304393408723,22.265634175992236,c,fl,1.5433237683920524,-1.4276196098694043,c,fl
13.94,22.211302326392957,1.3798163239078687,-1.5681293021563842,33.07965997228079,22.239168690786034,c,fl,1.5412736425479845,-1.4066719835162684,c,fl
13.950000000000001,22.190423538206996,1.4488641607840973,-1.5835940700551494,33.14081826360451,22.1435329293957,c,fl,1.6345579481008192,-1.3979002827384273,c,fl
13.96,22.124875152751066,1.3024624470573551,-1.6030256404959926,33.14980676560326,22.17052469001491,c,fl,1.4427031245795452,-1.4627849629738026,c,fl
13.97,22.007147261122316,1.3661956712122758,-1.6256240455358275,33.19956005595843,22.189342102791763,c,fl,1.4591162971610196,-1.5327034195870834,c,fl
13.98,21.903991576550172,1.3876819590514686,-1.6703817605916549,33.32684368887972,22.177393160868846,c,fl,1.5276048569318414,-1.530458862711282,c,fl
13.99,21.87789342453697,1.3085473771698521,-1.6246251190437875,33.19316942832131,22.16586343735057,c,fl,1.3883015162351033,-1.5448709799785363,c,fl
14.0,21.902897261759303,1.3612982311589747,-1.6852641750979653,33.08857533793076,22.200880940280143,c,fl,1.391019033614885,-1.655543372642055,c,fl
14.01,21.94784887319448,1.439425881936857,-1.5369896699555081,33.01043122559698,22.156665481417374,c,fl,1.460872453336019,-1.5155430985563463,c,fl
14.02,21.935147742520932,1.5016484688645462,-1.5810559784543745,33.08432812034597,22.125410586157983,c,fl,1.557625311894542,-1.5250791354243787,c,fl
14.030000000000001,21.955254574968272,1.455823448969043,-1.5283377577154607,33.01874628325349,22.10592981383834,c,fl,1.5441858796907837,-1.4399753269937199,c,fl
14.040000000000001,21.895440478231578,1.3656029894117134,-1.5849602248070143,33.00391582310359,22.08889018294602,c,fl,1.4923023699661362,-1.4582608442525915,c,fl
14.05,21.931972696917118,1.3944689133290538,-1.6617481156682585,33.03539431545847,22.10845010738529,c,fl,1.4272722047046258,-1.6289448242926865,c,fl
14.06,21.980273961901656,1.4482631349335784,-1.5933177593754047,33.13215166521027,22.083562879862487,c,fl,1.469952406109763,-1.57162848819922,c,fl
14.07,21.976094010306824,1.4555712124443385,-1.6597607960438654,33.162947484575426,22.15763793017639,c,fl,1.4597065181542221,-1.6556254903339818,c,fl
14.08,22.02706270742403,1.4308054374272876,-1.6234383424644423,33.18098311546706,22.179543359143043,c,fl,1.495652363041901,-1.558591416849829,c,fl
14.09,21.99911398235699,1.388450409221981,-1.697083406372192,33.07347922435422,22.221776533422968,c,fl,1.4898042817102908,-1.5957295338838822,c,fl
14.1,22.008692125471203,1.3934049841057097,-1.6801618276079973,33.20083243024596,22.12700926033933,c,fl,1.4599085886045522,-1.6136582231091547,c,fl
14.11,21.95211829398923,1.4381693149078003,-1.6145401568687576,33.08631546940091,22.11727007666571,c,fl,1.51250002648705,-1.5402094452895079,c,fl
14.120000000000001,22.04077044172934,1.4094480231823454,-1.6141804616286155,33.02292878994841,22.079769017541715,c,fl,1.4616565999650422,-1.5619718848459188,c,fl
14.13,22.020096328887476,1.4354835290962178,-1.5631929162489389,33.103683310891356,22.00923360032955,c,fl,1.5079366372695204,-1.4907398080756362,c,fl
14.14,21.94812612868792,1.4446303924735862,-1.6081689490343907,33.07566738976337,22.009533326979135,c,fl,1.5061972113360689,-1.546602130171908,c,fl
